stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
42.940556,0,12183,-76.546624,,,,,Franklin St & Hoopes Ave,0,12183,
43.029383,0,2359,-76.008479,,,,,E Genesee St & Walnut St,0,2359,
43.029394,0,2352,-76.009528,,,,,E Genesee St & Center St,0,2352,
43.029358,0,2356,-76.009553,,,,,E Genesee St & Warren St,0,2356,
43.101121,0,17690,-75.229425,,,,,Utica Bay 3,0,17690,
43.101174,0,17691,-75.22935,,,,,Utica Bay 4,0,17691,
43.101272,0,17692,-75.229311,,,,,Utica Bay 5,0,17692,
43.101343,0,17693,-75.229187,,,,,Utica Bay 6,0,17693,
43.101468,0,17694,-75.22916,,,,,Utica Bay 7,0,17694,
43.101539,0,17695,-75.229073,,,,,Utica Bay 8,0,17695,
43.101637,0,17696,-75.228997,,,,,Utica Bay 9,0,17696,
43.094139,0,17698,-75.32269,,,,,Oneida-Herkimer-Madison BOCES,0,17698,
43.095375,0,17699,-75.291578,,,,,Pulaski St & Burrstone Rd,0,17699,
43.100602,0,1892,-76.147512,,,,,Roxboro Rd & Bernard St,0,1892,
43.104269,0,13580,-75.248683,,,,,Lenox Ave & Court St,0,13580,
43.02146,0,4690,-76.174321,,,,,S Geddes St & Arden Dr,0,4690,
43.103629,0,13582,-75.247012,,,,,Court St & Schuyler St,0,13582,
43.025588,0,4695,-76.174847,,,,,S Geddes St & Twin Hills Dr,0,4695,
43.025776,0,4694,-76.17492,,,,,S Geddes St & Twin Hills Dr,0,4694,
43.103943,0,13586,-75.242327,,,,,Varick St & Cooper St,0,13586,
43.027736,0,4696,-76.175029,,,,,S Geddes St & Crossett St,0,4696,
43.104048,0,13588,-75.239756,,,,,Columbia St & Fay St,0,13588,
43.103598,0,13589,-75.238219,,,,,Columbia St & State St,0,13589,
43.170407,0,17070,-76.244281,,,,,Gaskin Rd & Oswego Rd,0,17070,
43.185173,0,17072,-76.244169,,,,,Route 31 & Dell Center Dr,0,17072,
43.052205,0,4777,-76.250679,,,,,Milton Ave & Male Ave,0,4777,
43.052142,0,4775,-76.249482,,,,,Milton Ave & Dora Ave,0,4775,
43.456026,0,9698,-76.503194,,,,,E 4th St & E Mohawk St,0,9698,
43.455024,0,9699,-76.502644,,,,,E 4th St & E Utica St,0,9699,
43.458451,0,9696,-76.504755,,,,,E Bridge St & E 4th St,0,9696,
43.457288,0,9697,-76.503894,,,,,E 4th St & E Oneida St,0,9697,
43.457855,0,9695,-76.506776,,,,,E Bridge & E 2nd St,0,9695,
43.029959,0,4771,-76.179382,,,,,Stolp Ave & Markland Ave,0,4771,
43.059408,0,14916,-76.134699,,,,,Oak St & James St,0,14916,
43.051843,0,14914,-76.18927,,,,,Milton Ave & W Genesee St,0,14914,
43.036655,0,8252,-76.110183,,,,,Meadowbrook Dr & Euclid Ave,0,8252,
43.0316,0,10600,-76.11366,,,,,Meadowbrook Dr & Westmoreland Ave,0,10600,
43.036265,0,1263,-76.155847,,,,,Midland Ave & Tallman St,0,1263,
43.017603,0,1799,-76.137703,,,,,E Brighton Ave & Thurber St,0,1799,
43.051253,0,663,-76.191221,,,,,W Genesee St & Willis Ave,0,663,
43.052013,0,661,-76.189455,,,,,Milton Ave & W Genesee St,0,661,
43.059651,0,6841,-76.099288,,,,,Burnet Ave & Arch St,0,6841,
43.305058,0,15754,-76.414465,,,,,W 3rd St S & Curtis St,0,15754,
43.009271,0,18012,-76.329955,,,,DUNBAR WOODS RD,Dunbar Woods Rd & Howlett Hill Rd,0,18012,
43.051117,0,11052,-76.170686,,,,,N Geddes St & Wilkinson St,0,11052,
43.458775,0,18251,-76.508331,,,,,E 1st St & E Cayuga St,0,18251,
43.122006,0,18250,-76.104874,,,,,William Barry Blvd & Stewart Dr,0,18250,
43.459424,0,18253,-76.506372,,,,,E Cayuga St & E 3rd St,0,18253,
43.459126,0,18252,-76.507463,,,,,E Cayuga St & E 2nd St,0,18252,
43.459362,0,18255,-76.506099,,,,,E 3rd St & E Cayuga St,0,18255,
43.077039,0,6303,-76.148731,,,,,Court St & Hood Ave,0,6303,
43.121506,0,18257,-76.098167,,,,,Stewart Dr & Thompson Rd,0,18257,
43.121635,0,18256,-76.101107,,,,,Stewart Dr & Sage Pl,0,18256,
43.122787,0,18259,-76.090505,,,,,Performance Dr & Hancock Dr,0,18259,
43.121554,0,18258,-76.092966,,,,,Stewart Dr & Caswell St W,0,18258,
43.324145,0,15537,-76.399371,,,,,Pathfinder Courts - Fulton,0,15537,
43.036371,0,8232,-76.206976,,,,,Fay Rd & Ronnell Dr,0,8232,
43.445334,0,15534,-76.535549,,,,,SUNY Oswego Laker Hall,0,15534,
43.030676,0,8237,-76.111638,,,,,Nottingham Rd & Broad St,0,8237,
43.315333,0,15539,-76.406251,,,,S 4TH ST & LYONS ST,Fulton Medical Center - Urgent Care,0,15539,
43.325474,0,15538,-76.396549,,,,,Emery St & 12th St - Fulton,0,15538,
43.10293,0,13517,-75.232906,,,,,LaFayette St & Broadway,0,13517,
43.018846,0,7630,-76.173855,,,,0 CORCORAN HIGH SCHOOL DRWY & HAMLET,Corcoran High School,0,7630,
43.07619,0,9843,-76.164461,,,,,Tex Simone Dr & NBT Bank Pkwy,0,9843,
43.075106,0,9842,-76.163079,,,,,1st North St & Hiawatha Blvd,0,9842,
43.074505,0,9841,-76.161586,,,,,1st North St & Wolf St,0,9841,
43.073877,0,9840,-76.160069,,,,,1st North St & Lemoyne Ave,0,9840,
43.107428,0,9846,-76.180529,,,,,Juneway Dr & Thornwood Dr,0,9846,
43.106659,0,9848,-76.182728,,,,,Limestone Dr & Larkin St,0,9848,
42.983707,0,1536,-76.143267,,,,S SALINA ST & SOUTHLAND DR,S Salina St & Ruhamah Ave,0,1536,
43.003106,0,1535,-76.142942,,,,S SALINA ST & MINERVA ST,S Salina St & Minerva St,0,1535,
43.009355,0,1245,-76.156413,,,,VALLEY DR & BALLANTYNE RD,Valley Dr & Ballantyne Rd,0,1245,
43.052307,0,644,-76.185173,,,,,W Genesee St & N Lowell Ave,0,644,
42.982884,0,1530,-76.143047,,,,S SALINA ST & EVERINGHAM RD,S Salina St & Everingham Rd,0,1530,
43.052379,0,649,-76.186579,,,,,W Genesee St & Emerson Ave,0,649,
43.220275,0,17619,-75.450303,,,,,N James St & Garden St,0,17619,
43.096481,0,13513,-75.218811,,,,,Mohawk St & Mary St,0,13513,
43.180176,0,16215,-76.261071,,,,,Oswego Rd & Route 31,0,16215,
43.152184,0,9317,-76.334539,,,,,Downer St & Canton St,0,9317,
43.175905,0,16214,-76.251439,,,,,Oswego Rd & Canvasback Dr,0,16214,
43.152093,0,9316,-76.336541,,,,,Downer St & Seneca St,0,9316,
43.151964,0,9315,-76.341398,,,,,Downer St & Monica Pl,0,9315,
43.152019,0,9314,-76.339668,,,,,Downer St & Division St,0,9314,
43.141171,0,16211,-76.227848,,,,,Oswego Rd & Bel Harbor Dr,0,16211,
43.045907,0,10426,-76.170741,,,,,W Fayette St & S Geddes St,0,10426,
43.152192,0,9312,-76.335688,,,,,Downer St & Seneca St,0,9312,
43.033992,0,3898,-76.172654,,,,,W Onondaga St & Bradley St,0,3898,
43.152247,0,9311,-76.333872,,,,,Downer St & Canton St,0,9311,
43.034437,0,3892,-76.167015,,,,,School W Onondaga St & Putnam St,0,3892,
43.034143,0,3896,-76.169804,,,,,School W Onondaga St & Dudley St,0,3896,
43.034081,0,3894,-76.170137,,,,,W Onondaga St & Dudley St,0,3894,
43.458055,0,15997,-76.486517,,,,,E Albany St & Oswego Plaza,0,15997,
43.035598,0,5953,-76.118859,,,,,Westcott St & Lennox Ave,0,5953,
43.009516,0,11538,-76.15603,,,,,Ballantyne Rd & Valley Dr,0,11538,
43.03541,0,5954,-76.118785,,,,,Westcott St & Lennox Ave,0,5954,
43.033682,0,5956,-76.118702,,,,,Westcott St & Jerome St,0,5956,
43.033557,0,5958,-76.118653,,,,,Westcott St & Jerome St,0,5958,
43.052339,0,8656,-76.259021,,,,,Milton Ave & Queens Way,0,8656,
42.926277,0,12058,-76.577347,,,,,Genesee st & Parker St,0,12058,
43.028496,0,14453,-76.219058,,,,,Onondaga Blvd & Wolf Hollow Rd,0,14453,
42.938005,0,18318,-76.518054,,,,,Sennett Meadows,0,18318,
43.219429,0,14078,-75.426312,,,,,Floyd Ave & Bell Rd S,0,14078,
43.03374,0,6038,-76.122921,,,,,Lancaster Ave & Buckingham Ave,0,6038,
43.151683,0,17265,-76.345933,,,,,Downer St Rd & Meigs Rd,0,17265,
43.032245,0,6032,-76.1228,,,,,Lancaster Ave & Kensington Rd,0,6032,
43.032057,0,6030,-76.122739,,,,,Lancaster Ave & Kensington Rd,0,6030,
43.04515,0,14450,-76.237635,,,,,Onondaga Rd S & Inwood Dr,0,14450,
43.112671,0,9205,-76.159822,,,,,Buckley Rd & Bailey Rd,0,9205,
43.110254,0,9204,-76.160084,,,,,Buckley Rd & Shane Dr,0,9204,
43.113817,0,9206,-76.15961,,,,,Buckley Rd & Nancy Dr,0,9206,
43.121716,0,10064,-76.163467,,,,,W Taft Rd & Janus Park Dr,0,10064,
43.12091,0,10065,-76.16306,,,,,North Medical W & Janus Park stop,0,10065,
43.087264,0,2657,-76.237876,,,,,State Fair Blvd & Armstrong Rd,0,2657,
43.004992,0,7388,-75.986821,,,,,Stickley Dr & Highbridge Rd,0,7388,
43.010787,0,7382,-75.988576,,,,,F'ville Manlius Rd & McDermott Rd,0,7382,
43.01234,0,7380,-75.990543,,,,,F'ville Manlius Rd & Berkshire Pky,0,7380,
43.010922,0,7381,-75.988809,,,,,F'ville Manlius Rd & McDermott Rd,0,7381,
43.008608,0,7385,-75.986364,,,,,F'ville Manlius Rd & Kelly Dr,0,7385,
42.925086,0,12370,-76.594623,,,,,Ellis Dr & State Hwy 326,0,12370,
42.931875,0,12372,-76.568491,,,,,Dill St & State St,0,12372,
42.934538,0,12376,-76.570302,,,,,State St & Garden St,0,12376,
42.936756,0,12379,-76.571113,,,,,State St & Van Anden St,0,12379,
43.10831,0,9069,-76.173488,,,,,Flagstone Dr & Driftwood Rd,0,9069,
43.058215,0,2488,-76.122186,,,,,Teall Ave & Robinson St,0,2488,
43.455547,0,3563,-76.51455,,,,,W Bridge St & W 4th St,0,3563,
43.45533,0,3561,-76.515394,,,,,W Bridge St & W 5th St,0,3561,
43.012133,0,17481,-76.116879,,,,,621 Skytop Rd,0,17481,
43.014705,0,17482,-76.119909,,,,,Winding Ridge Rd S,0,17482,
43.455249,0,3569,-76.515592,,,,,W Bridge St & W 5th St,0,3569,
43.099563,0,13394,-76.091571,,,,,E Molloy Rd & Ellicott Dr,0,13394,
43.026637,0,4487,-76.162423,,,,,Onondaga Ave & Parkview Ave,0,4487,
43.090242,0,4481,-76.172988,,,,,Buckley Rd & Drexler St,0,4481,
43.091227,0,4489,-76.172382,,,,,Buckley Rd & Ray St,0,4489,
43.132277,0,2903,-76.306801,,,,,Idlewood Blvd & Finwood Dr,0,2903,
43.046892,0,709,-76.214929,,,,,W Genesee St & Breakspear Rd,0,709,
43.132312,0,2909,-76.307283,,,,,Idlewood Blvd & Finwood Dr,0,2909,
43.047061,0,701,-76.211597,,,,,W Genesee St & Scarboro Dr,0,701,
43.047106,0,702,-76.210339,,,,,W Genesee St & Wilshire Rd,0,702,
43.04691,0,703,-76.213683,,,,,W Genesee St & Parsons Dr,0,703,
42.9049,0,11882,-76.111417,,,,,Route 11 & Moltion Rd,0,11882,
42.892104,0,11880,-76.105421,,,,,Route 11 & Route 80,0,11880,
43.042166,0,14619,-76.27722,,,,,Knowell Rd & Thornton Cir S,0,14619,
42.912942,0,11885,-76.115194,,,,,Route 11 & Sentinel Heights Rd,0,11885,
43.040341,0,14615,-76.272,,,,,Camillus Commons Lot,0,14615,
42.925128,0,11888,-76.119359,,,,,Route 11 & Mondore Dr,0,11888,
43.051986,0,14612,-76.278421,,,,,Knowell Rd & North Way,0,14612,
43.092734,0,13023,-75.232018,,,,,Eagle St & Neilson St,0,13023,
43.093171,0,13022,-75.233,,,,,Eagle St & Howard Ave,0,13022,
43.093608,0,13021,-75.233969,,,,,Eagle St & Miller St,0,13021,
43.091121,0,13027,-75.228399,,,,,Eagle St & Taylor Ave,0,13027,
43.091558,0,13026,-75.229405,,,,,Eagle St & Brinckerhoff Ave,0,13026,
43.091978,0,13025,-75.23035,,,,,Eagle St & Dudley Ave,0,13025,
43.092369,0,13024,-75.231209,,,,,Eagle St & Seymour Ave,0,13024,
43.094991,0,13029,-75.239061,,,,,Elm St & Louisa St,0,13029,
43.090629,0,13028,-75.227345,,,,,Eagle St & Conkling Ave,0,13028,
43.314792,0,18050,-76.429106,,,,,Bullhead Point Pavilion,0,18050,
43.054698,0,17874,-76.097238,,,,,Erie Blvd E & 2649 Erie Blvd E,0,17874,
43.054263,0,17875,-76.100978,,,,,2601 Erie Blvd E,0,17875,
42.997572,0,11089,-76.130632,,,,,Nob Hill Apts Building #3,0,11089,
43.052338,0,17877,-76.261526,,,,,Milton Ave & 3711 Milton Ave,0,17877,
43.05433,0,17870,-76.097226,,,,,Erie Blvd E & 2716 Erie Blvd E,0,17870,
43.053291,0,17871,-76.074866,,,,,3180 Erie Blvd E,0,17871,
43.051468,0,17872,-76.070169,,,,,Bridge St & Celi Dr,0,17872,
43.053219,0,17873,-76.074361,,,,,3189 Erie Blvd E,0,17873,
43.003381,0,11083,-76.130104,,,,,E Brighton Ave & Intrepid La,0,11083,
43.228076,0,18063,-75.49139,,,,,Erie Blvd & Gifford Rd,0,18063,
43.209864,0,18060,-75.464389,,,,,Ridge St & S George St,0,18060,
43.030771,0,149,-76.147773,,,,S SALINA ST & W KENNEDY ST,S Salina St & W Kennedy St,0,149,
43.052392,0,17878,-76.2626,,,,,Milton Ave & Home Depot Entrance,0,17878,
43.072558,0,17879,-76.211202,,,,,State Fair Blvd & Across from Crucible,0,17879,
43.224579,0,18064,-75.48591,,,,,Erie Blvd & Westgate Plaza,0,18064,
43.012722,0,11084,-76.1348,,,,E BRIGHTON AVE & BALL CIR,E Brighton Ave & Ball Cir,0,11084,
43.030373,0,4655,-76.167587,,,,,Stolp Ave & Beverly Rd,0,4655,
43.014856,0,8574,-76.197134,,,,,McDonald Rd & Ball Rd,0,8574,
43.011806,0,8575,-76.18442,,,,,Velasko Rd & Hillbrook Dtn Home,0,8575,
43.113346,0,15250,-75.199091,,,,,Herkimer Rd & Candlewyck Ln,0,15250,
43.11104,0,15251,-75.186243,,,,,Herkimer Rd & Green House,0,15251,
43.11618,0,15256,-75.209808,,,,HERKIMER RD & RIVERSIDE DR,Herkimer Rd & Coventry Ave,0,15256,
43.111047,0,15254,-75.185971,,,,,Herkimer Rd & Green House,0,15254,
43.115769,0,15255,-75.208863,,,,,Herkimer Rd & Northern Rd,0,15255,
42.999601,0,7409,-75.981231,,,,,W Seneca St & Fairgrounds Dr,0,7409,
43.000306,0,7408,-75.980612,,,,,W Seneca St & Flume Rd,0,7408,
43.001405,0,7405,-75.979448,,,,,Fayette St & W Seneca St,0,7405,
43.000601,0,7406,-75.980401,,,,,W Seneca St & Flume Rd,0,7406,
43.002625,0,7400,-75.980751,,,,,Fayette St & W Pleasant St,0,7400,
43.10349,0,2014,-76.205974,,,,,Vine St & Oswego St,0,2014,
43.049499,0,6628,-76.14745,,,,,E Washington St & S State St,0,6628,
43.04958,0,6629,-76.147203,,,,,E Washington St & S State St,0,6629,
43.072227,0,6626,-76.089361,,,,Carrier Corp.,Thompson Rd & Exeter St,0,6626,
43.072414,0,6627,-76.088682,,,,EXETER ST,Exeter St & Thompson Rd,0,6627,
43.072701,0,6624,-76.089064,,,,THOMPSON RD,Thompson Rd & Exeter St,0,6624,
43.03686,0,10741,-76.118832,,,,,Euclid Ave & Westcott St,0,10741,
42.923724,0,12611,-76.581781,,,,,Genesee St & Delevan St,0,12611,
43.06908,0,567,-76.101317,,,,,James St & Mosley Dr,0,567,
43.061281,0,4714,-76.22434,,,,,Milton Ave & Lionel Ave,0,4714,
43.028997,0,2331,-76.02326,,,,,E Genesee St & Fayette Dr,0,2331,
43.02905,0,2332,-76.022853,,,,,E Genesee St & Fayette Dr,0,2332,
43.060538,0,4717,-76.226142,,,,,Milton Ave & Darrow Ave,0,4717,
43.087479,0,13620,-75.2003,,,,,Rutger St & Culver Ave,0,13620,
43.061406,0,4712,-76.223575,,,,,Milton Ave & Abell Ave,0,4712,
43.029264,0,2337,-76.016992,,,,,E Genesee St & S Burdick St,0,2337,
43.029323,0,2338,-76.014833,,,,,E Genesee St & Highbridge St,0,2338,
43.06044,0,4718,-76.226204,,,,,Milton Ave & Darrow Ave,0,4718,
43.10675,0,13628,-75.25003,,,,,Whitesboro St & Cross St,0,13628,
43.072631,0,18283,-76.213337,,,,,NYS Fair - Willis Ave,0,18283,
43.020419,0,3715,-76.10533,,,,,Drumlins,0,3715,
43.007697,0,3710,-76.167873,,,,,Upstate Hospital at Community General,0,3710,
43.100972,0,12979,-75.226389,,,,BLEECKER ST & ACADEMY ST,Bleecker St & John St,0,12979,
43.314262,0,15656,-76.417014,,,,,W 1st St S & Pine St,0,15656,
43.051797,0,17678,-76.155123,,,,,N Franklin St & W Genesee St,0,17678,
43.049554,0,17676,-76.148697,,,,,E Washington St & Market St,0,17676,
43.0496,0,17677,-76.151054,,,,,E Washington St & S Warren St,0,17677,
43.042387,0,17674,-76.153643,,,,,W Adams St & Oneida St,0,17674,
43.042719,0,17675,-76.15574,,,,,Seymour St & Granger St,0,17675,
43.040433,0,17672,-76.150375,,,,,New St & S Salina St,0,17672,
43.022354,0,17673,-76.124693,,,,,Manley South Layover,0,17673,
43.049816,0,17670,-76.152176,,,,,S Salina St & Water St (mid-block),0,17670,
43.04061,0,17671,-76.148426,,,,,New St & Linden St,0,17671,
43.019659,0,4679,-76.170671,,,,,Glenwood Ave & Robineau Rd,0,4679,
43.096911,0,13569,-75.256026,,,,,Ash St & City St,0,13569,
43.097734,0,13566,-75.260695,,,,,York St & Thorn St,0,13566,
43.058341,0,2487,-76.122272,,,,,Teall Ave & Robinson St,0,2487,
43.096373,0,13564,-75.261912,,,,,York St & O'Brien Ave,0,13564,
43.096978,0,13565,-75.261373,,,,,York St & Butternut St,0,13565,
43.094922,0,13563,-75.263082,,,,,York St & Mather Ave,0,13563,
43.094068,0,13560,-75.264909,,,,,Sophia Ave & Nellis Pl,0,13560,
43.093721,0,13561,-75.264099,,,,,Sophia Ave & York St,0,13561,
43.050236,0,11709,-76.139884,,,,,Forman Ave & E Water St,0,11709,
43.161685,0,11704,-76.117684,,,,,Walmart - Cicero,0,11704,
43.101475,0,11707,-76.205098,,,,,1st St & Cypress St,0,11707,
43.101905,0,11700,-76.206851,,,,,Vine St & 1st St,0,11700,
43.039098,0,121,-76.150155,,,,S SALINA ST & W TAYLOR ST,S Salina St & W Taylor St,0,121,
43.039466,0,123,-76.150192,,,,,E Taylor St & S Salina St,0,123,
43.036189,0,128,-76.149629,,,,S SALINA ST & TALLMAN ST,S Salina St & Tallman St,0,128,
43.02817,0,2304,-76.043113,,,,,E Genesee St & Lynacres Blvd,0,2304,
43.049385,0,7228,-76.163333,,,,,Erie Blvd W & Leavenworth Ave,0,7228,
43.009862,0,7246,-76.139984,,,,FILLMORE AVE & CHURCHILL AVE,Fillmore Ave & Churchill Ave,0,7246,
43.009711,0,7244,-76.142291,,,,FILLMORE AVE & CHURCHILL AVE,Fillmore Ave & S Salina St,0,7244,
42.920488,0,7958,-76.569165,,,,,Quill Ave & Chapman Ave,0,7958,
43.060782,0,6820,-76.094472,,,,,Burnet Ave & Aberdeen Ter,0,6820,
43.458297,0,15886,-76.505449,,,,,E Bridge St & E 3rd St,0,15886,
43.060773,0,6822,-76.094336,,,,,Burnet Ave & Aberdeen Ter,0,6822,
43.06056,0,6824,-76.095559,,,,,Burnet Ave & Erickson St,0,6824,
43.459515,0,15882,-76.501307,,,,,E Bridge St & E 7th St,0,15882,
43.460137,0,15880,-76.499212,,,,,E Bridge St & E 9th St,0,15880,
43.319841,0,15739,-76.424796,,,,,W 4th St S & Phillips St,0,15739,
43.060461,0,6829,-76.095757,,,,,Burnet Ave & Erickson St,0,6829,
43.457603,0,15888,-76.507756,,,,,E Bridge St & E 1st St,0,15888,
43.053462,0,10544,-76.081888,,,,,Thompson Rd & Alpine Dr North,0,10544,
43.055038,0,10546,-76.082785,,,,,Thompson Rd & Headson Dr,0,10546,
43.04647,0,10540,-76.07497,,,,,Thompson Rd & Radcliffe Rd,0,10540,
43.069378,0,10549,-76.095848,,,,,James St & Leo Ave,0,10549,
43.170022,0,1902,-76.252069,,,,,Gaskin Rd & Ramsgate Ct,0,1902,
43.222467,0,14282,-75.444079,,,,,E Locust St & East Ave,0,14282,
43.101232,0,8816,-76.201554,,,,,Old Liverpool Rd & Railroad St,0,8816,
43.103364,0,8814,-76.206245,,,,,Oswego St & Vine St,0,8814,
43.104429,0,8813,-76.205035,,,,,Vine St & Hazel St,0,8813,
43.106264,0,8811,-76.203094,,,,,Vine St & 4th St,0,8811,
43.105333,0,8810,-76.204108,,,,,Vine St & Aspen St,0,8810,
43.236999,0,18277,-75.454044,,,,0 W CHESTNUT ST,Hannaford Supermarket NE,0,18277,
43.121476,0,18276,-76.095252,,,,,Stewart Dr & Ethan Allen St,0,18276,
43.19177,0,18275,-76.12621,,,,,Meltzer Ct & Knowledge Ln,0,18275,
43.191806,0,18274,-76.126209,,,,,Meltzer Ct & Knowledge Ln,0,18274,
43.094132,0,18273,-75.198149,,,,,Ontario St & Catherine St,0,18273,
43.095821,0,18272,-75.196592,,,,,Broad St & Ontario St,0,18272,
43.234593,0,18271,-75.436835,,,,,Black River Blvd N & Black River Plaza,0,18271,
43.45927,0,18270,-76.507166,,,,,E Cayuga St & E 2nd St,0,18270,
43.083336,0,8218,-76.112572,,,,,Court St Rd & Barnes & Cone Co,0,8218,
43.111223,0,8749,-76.198608,,,,,Commerce Blvd & Monarch Dr,0,8749,
43.11022,0,8748,-76.197398,,,,,Vine St & Commerce Blvd,0,8748,
43.109101,0,8747,-76.199054,,,,,Vine St & 7th St,0,8747,
43.090214,0,8210,-76.098087,,,,,Tarbell Rd & GE Guard Shack,0,8210,
43.106094,0,8745,-76.20323,,,,,Vine St & 4th Street,0,8745,
43.10511,0,8744,-76.204268,,,,,Vine St & Aspen St,0,8744,
43.082116,0,8215,-76.101845,,,,,Court St Rd & N Midler Av,0,8215,
43.093064,0,15082,-75.223777,,,,,South St & Saint Vincent St,0,15082,
43.092659,0,15081,-75.222437,,,,,South St & Morris St,0,15081,
43.081743,0,8216,-76.104241,,,,,Court St Rd & LB Smith Inc,0,8216,
43.059821,0,7650,-76.14704,,,,,Butternut St & Lodi St,0,7650,
43.098417,0,8175,-76.116494,,,,,E Molloy Rd & Oliva Dr,0,8175,
42.937734,0,12278,-76.566522,,,,,North St & Seymour St,0,12278,
43.072488,0,6679,-76.134579,,,,,Grant Blvd & Dewitt St,0,6679,
43.058559,0,6678,-76.135959,,,,,James St & Bryant and Stratton College,0,6678,
43.034258,0,9563,-76.131766,,,,,Day Hall,0,9563,
43.045344,0,9568,-76.134598,,,,,Madison St & University Ave,0,9568,
43.044305,0,9569,-76.13439,,,,,University Ave & Harrison St,0,9569,
43.075538,0,9861,-76.074551,,,,,Kirkville Rd & Washburn Dr,0,9861,
43.049854,0,9863,-76.155483,,,,,S Franklin St & W Washington St,0,9863,
43.075486,0,9862,-76.075848,,,,,Kirkville Rd & Greentree Dr,0,9862,
43.064276,0,9865,-76.104759,,,,S MIDLER AVE & GLENCOVE RD,S Midler Ave & Glencove Rd,0,9865,
43.066524,0,9864,-76.104964,,,,S MIDLER AVE & NORTHCLIFFE RD,S Midler Ave & Northcliffe Rd,0,9864,
43.060185,0,9867,-76.104409,,,,S MIDLER AVE & CALEB AVE,S Midler Ave & Caleb Ave,0,9867,
43.06202,0,9866,-76.104578,,,,S MIDLER AVE & SUNNYCREST RD,S Midler Ave & Sunnycrest Rd,0,9866,
43.046147,0,11144,-76.142149,,,,,Almond St & Cedar St,0,11144,
43.032974,0,11145,-76.148782,,,,,S Salina St & E Castle St,0,11145,
43.084063,0,6244,-76.132979,,,,,Court St & N Berwick Rd,0,6244,
42.981532,0,1518,-76.142716,,,,S SALINA ST & LINDBERGH RD,S Salina St & Lindbergh Rd,0,1518,
42.936423,0,12276,-76.564754,,,,,Schwartz Towers,0,12276,
43.006991,0,1512,-76.142998,,,,S SALINA ST & E FLORENCE AVE,S Salina St & E Florence Ave,0,1512,
43.187035,0,18134,-76.238926,,,,,Wegmans Route 31,0,18134,
43.108617,0,13818,-75.257661,,,,,Whitesboro St & Churchill Ave,0,13818,
43.108287,0,13819,-75.256727,,,,,Whitesboro St & Brayton Park Pl,0,13819,
43.109582,0,13816,-75.260945,,,,,Whitesboro St & Kellogg Ave,0,13816,
43.109222,0,13817,-75.259617,,,,,Whitesboro St & Downer Ave,0,13817,
43.110962,0,13814,-75.263532,,,,,Whitesboro St & Erie St,0,13814,
43.110327,0,13815,-75.26238,,,,,Whitesboro St & McBride Ave,0,13815,
43.111864,0,13812,-75.265594,,,,,Whitesboro St & Champlin Ave,0,13812,
43.111535,0,13813,-75.264747,,,,,Whitesboro St & Inman Pl,0,13813,
43.115012,0,13810,-75.272282,,,,,Whitesboro St & Oatley St,0,13810,
43.114184,0,13811,-75.270515,,,,,Whitesboro St & Edwards St,0,13811,
43.036921,0,11555,-76.116376,,,,,Euclid Ave & Allen St,0,11555,
43.037044,0,11557,-76.114081,,,,,Euclid Ave & Westmoreland Ave,0,11557,
43.036991,0,11556,-76.115253,,,,,Euclid Ave & Fellows Ave,0,11556,
43.037032,0,11559,-76.111181,,,,,Euclid Ave & Houston Ave,0,11559,
43.037087,0,11558,-76.112909,,,,,Euclid Ave & Cumberland Ave,0,11558,
43.024921,0,5971,-76.131326,,,,,E Colvin St & Robert Dr,0,5971,
43.451047,0,16154,-76.515501,,,,,W 7th St & W Utica St,0,16154,
43.053365,0,16266,-76.145507,,,,,Moses DeWitt Apts,0,16266,
43.055518,0,16267,-76.139815,,,,,Regency Tower Apts,0,16267,
43.228643,0,16264,-76.132096,,,,CHALKSTONE CRSE & UNNAMED STREET,Bayshore North Apts,0,16264,
43.229559,0,16265,-76.135868,,,,,Rogers Apts,0,16265,
43.172647,0,16263,-76.119666,,,,,Sacred Heart Apts,0,16263,
43.154446,0,16261,-76.350683,,,,,River Mall,0,16261,
43.056478,0,16268,-76.142479,,,,,Villa Scalabrini,0,16268,
43.04593,0,16269,-76.102958,,,,,Brick School Terrace,0,16269,
43.028421,0,6013,-76.142114,,,,,Garfield Ave & Glass Ter,0,6013,
43.029988,0,6016,-76.142482,,,,,Garfield Ave & Woodland Ave,0,6016,
43.031413,0,6019,-76.144059,,,,,Oakwood Ave & E Kennedy St,0,6019,
43.110345,0,17247,-76.255289,,,,,Dwight Park Rd & Van Vleck Rd,0,17247,
43.110139,0,17246,-76.255326,,,,,Van Vleck Rd & Dwight Park Dr,0,17246,
43.093737,0,17243,-76.243111,,,,,State Fair Blvd & Winchell Dr,0,17243,
43.035431,0,989,-76.208297,,,,,Fay Rd & W Manchester Rd,0,989,
43.031154,0,10738,-76.114684,,,,,Fellows Ave & Meadowbrook Dr,0,10738,
43.034753,0,10739,-76.114974,,,,,Fellows Ave & Montana St,0,10739,
43.030528,0,10736,-76.116104,,,,,Broad St & Meadowbrook Dr,0,10736,
43.112324,0,10042,-76.250842,,,,,Dwight Park,0,10042,
43.112995,0,10043,-76.252189,,,,,Dwight Park,0,10043,
43.112234,0,10044,-76.253893,,,,,Dwight Park,0,10044,
